doi
10.1038/s41598-018-24963-2
10.1016/j.apmt.2020.100748
10.1038/srep41910
10.1038/s41467-021-21598-2
10.1021/acs.jpcc.6b06662
10.1021/acs.chemmater.8b00486
10.1039/c9ta05118j
10.1016/j.xcrp.2021.100589
10.1002/celc.201902050
10.1039/d1ma00020a
10.3390/nano7100325
10.1021/acs.accounts.6b00363
10.1016/j.ensm.2022.03.037
10.1002/bte2.20210009
10.1016/j.apenergy.2017.09.025
10.1002/anie.202205967
10.1149/2.0651701jes
10.1021/acsenergylett.6b00194
10.1002/eem2.12207
10.1002/aenm.201601363
10.1002/eem2.12330
10.1039/c9cp02430a
10.1002/smll.202103617
10.1002/aenm.202202906
10.1149/2.0231509jes
10.1021/jacs.7b06834
10.1002/aenm.201801957
10.1149/2.0421608jes
10.1002/ese3.1163
10.1016/j.electacta.2013.05.105
10.3390/nano10081606
10.1021/acs.nanolett.9b04815
10.1149/1945-7111/ab8803
10.1016/j.joule.2018.09.018
10.1149/2.0971702jes
10.1021/acs.jpcc.1c04149
10.1021/acsenergylett.8b00249
10.1039/c7ta05031c
10.1002/er.4758
10.1002/er.5125
10.3390/nano6030041
10.3389/fenrg.2018.00062
10.1016/j.xcrp.2020.100119
10.1002/adfm.201903605
10.1021/acs.nanolett.8b02436
10.1149/1945-7111/ab6a89
10.1016/j.jpowsour.2021.229686
10.1002/aenm.202103720
10.1246/bcsj.20200265
10.1002/anie.201913380
10.1021/acsami.6b13306
10.1021/acs.jpcc.9b01412
10.1149/2.0151605jes
10.1039/c6cc02493a
10.1002/gch2.202200212
10.1002/advs.202206714
10.1038/srep42263
10.1149/2.0101701jes
10.1039/c7ta08715b
10.1002/admt.201700233
10.3390/polym12010117
10.1039/c2ra21526h
10.1038/s41598-021-91688-0
10.1149/2.0051514jes
10.1021/acs.jpcc.2c02922
10.1002/anie.202107389
10.3390/molecules25163733
10.1016/j.ijsolstr.2020.04.013
10.1039/c6cp06788c
10.1149/2.0751504jes
10.1021/acs.jpcb.8b09439
10.1149/2.0011501jes
10.1039/c9ra01479a
10.1002/adma.202206963
10.1021/acsnano.5b01990
10.1007/s10853-020-05342-7
10.1021/acsaem.0c01337
10.1038/s41467-020-15245-5
10.1149/1.1413182
10.1002/inf2.12232
10.1021/acsomega.7b01503
10.3390/polym10111237
10.1039/c5cc09350c
10.1149/2.0981610jes
10.1016/j.esci.2023.100170
10.1002/anie.201004551
10.1039/d0ee01361g
10.1021/nl5048626
10.1038/s41467-018-06123-2
10.1021/acsaem.0c03187
10.3390/c3030022
10.1021/jp508184f
10.3390/batteries9030157
10.1149/1945-7111/ab9a2c
10.1002/celc.202200469
10.1109/tia.2015.2388853
10.1149/2.0111603jes
10.1149/2.0361809jes
10.1021/acs.chemmater.8b05020
10.1149/2.0461810jes
10.1002/batt.201900111
10.1149/1.2403974
10.1002/advs.202104531
10.1039/c9ra07271c
10.1016/j.jpowsour.2023.233948
10.3390/batteries4010002
10.1002/advs.202004490
10.1002/aenm.201700294
10.1149/1.2779962
10.3390/ma11040543
10.1021/acscatal.3c01531
10.1039/d0nr02930k
10.3390/ijms160920258
10.1038/s41467-022-32794-z
10.1002/er.7072
10.1002/advs.201500083
10.1063/1.4916209
10.1149/1945-7111/ab7a81
10.1016/j.cplett.2019.136622
10.1021/jacs.2c11807
10.1002/cey2.492
10.1002/adma.202008619
10.1149/1.3168564
10.1016/j.compositesb.2021.108799
10.1002/adma.202000030
10.1021/acsnano.4c04333
10.4191/kcers.2018.55.1.08
10.3390/nano10020346
10.1038/srep11257
10.1021/jacs.5b09385
10.3390/ijms150814868
10.1021/acsami.4c01891
10.3390/mi12091012
10.1002/bte2.20230010
10.1016/j.actamat.2015.06.047
10.1002/er.3502
10.3389/fenrg.2021.625123
10.1021/acsami.1c03302
10.3389/fenrg.2016.00023
10.1021/acsaem.0c02817
10.1002/anie.201405157
10.1103/physrevb.91.134116
10.1021/acssuschemeng.0c01733
10.1038/s41598-023-29387-1
10.1021/acsomega.8b03073
10.1002/advs.201700996
10.1093/nsr/nwaa028
10.1021/acs.iecr.7b00222
10.1002/ente.201800551
10.1149/2.0041502jes
10.3762/bjnano.3.59
10.1016/j.elecom.2019.106488
10.1002/aenm.202001456
10.1021/acs.chemmater.6b00579
10.1002/aenm.201700732
10.1002/aenm.202000049
10.1039/d2ta09930f
10.1021/acssuschemeng.2c00554
10.3390/ma13184028
10.1002/adfm.201805301
10.1016/j.jpowsour.2023.233386
10.1149/ma2009-02/8/504
10.1021/acsami.8b07476
10.1038/s41467-021-21106-6
10.1149/2.033311jes
10.1039/d3ta06054c
10.1149/2.0181711jes
10.1149/1945-7111/abae92
10.1002/adfm.202009192
10.1016/j.nanoms.2019.02.005
10.1002/adfm.202408525
10.1002/adfm.202001151
10.3389/fenrg.2016.00025
10.1016/j.ifacol.2018.09.536
10.1149/1945-7111/ac2aca
10.1063/5.0068493
10.1016/j.ifacol.2020.12.1770
10.1149/1.3238486
10.1039/d2ta02420a
10.1016/j.egypro.2018.09.042
10.1149/2.0551711jes
10.1038/s41598-019-39988-4
10.1002/smsc.202100058
10.1021/acsami.6b14402
10.1149/1945-7111/acbc52
10.1039/d1ee04053g
10.1002/anie.201511830
10.1021/acs.chemmater.1c03185
10.1021/acs.jpcc.5b11719
10.1149/1945-7111/ab8b99
10.1016/j.nanoen.2020.105129
10.1002/inf2.12627
10.1149/2.002308jes
10.1002/advs.202205918
10.1016/j.electacta.2019.02.097
10.1149/1945-7111/ac9f78
10.1149/2.037303jes
10.1002/celc.202000164
10.1002/advs.202103663
10.1039/c8cp03390k
10.1149/2.0711713jes
10.1016/j.est.2022.105734
10.1002/nano.202000174
10.1002/aenm.202401097
10.3390/membranes11040267
10.1149/2.0291805jes
10.4236/wjet.2021.92020
10.1002/advs.202101051
10.1021/acsaem.0c01105
10.1002/adfm.201906189
10.1149/2.0971414jes
10.2172/808426
10.1002/anie.201406135
10.1149/ma2013-02/13/929
10.1021/acsenergylett.7b00110
10.1016/j.jpowsour.2016.12.078
10.1021/acsaem.9b01601
10.1038/s41598-018-27040-w
10.1021/acs.chemmater.7b00467
10.1016/j.jmat.2020.09.003
10.1149/2.0321613jes
10.1002/cssc.201800077
10.1021/acsami.0c16285
10.3390/en3010135
10.1021/acsenergylett.0c00859
10.1016/j.powera.2020.100043
10.3390/batteries9030148
10.1002/aenm.202001235
10.1002/smll.201905260
10.1002/smm2.1200
10.1073/pnas.2024969118
10.1021/acsaem.8b01771
10.1149/2.0451610jes
10.1002/slct.202104464
10.1021/jacs.5b04444
10.1016/j.jestch.2018.01.007
10.1039/c9ra09559d
10.1016/j.ces.2023.119346
10.1021/acs.chemmater.7b02902
10.1002/aenm.202301746
10.1016/j.powera.2021.100079
10.1021/acsaem.0c02298
10.24084/repqj11.261
10.1149/1945-7111/ac39df
10.1039/d0cc02184a
10.1021/acs.macromol.7b02706
10.1016/j.jechem.2021.05.004
10.3390/batteries9050244
10.1149/1.3511717
10.1021/jp408974k
10.1107/s1600577517015533
10.1002/adma.201905771
10.1149/2.0961816jes
10.1149/1945-7111/ad36e7
10.1021/acs.jpclett.6b02662
10.1016/j.nanoen.2024.110086
10.1002/advs.202302144
10.1149/1945-7111/accb6e
10.1149/2.f07163if
10.1149/1945-7111/ac13d2
10.1021/acs.jpclett.2c02236
10.1149/2.0781915jes
10.3390/batteries9080411
10.1021/acs.chemmater.1c00616
10.1002/ange.202011482
10.4191/kcers.2017.54.3.11
10.1039/c5ee02340h
10.1038/s41467-022-29596-8
10.1039/d1sc01806j
10.1016/j.ifacol.2021.11.226
10.1149/2.0591701jes
10.1016/j.ensm.2020.06.025
10.1149/1945-7111/ac653f
10.3390/polym10121409
10.3390/en14051448
10.1039/c6ra28268g
10.1021/acsenergylett.2c02351
10.1021/acs.chemmater.5b00389
10.1016/j.jechem.2021.05.054
10.1149/2.1081706jes
10.1021/acsaem.0c02442
10.1002/pls2.10016
10.1038/srep03187
10.1002/eom2.12008
10.1016/j.electacta.2022.139944
10.1039/c3cp00006k
10.1021/acsenergylett.4c00224
10.1038/s41467-021-26814-7
10.1002/aenm.202003738
10.1021/acsaelm.3c01565
10.1039/c9ra05780c
10.1002/aenm.201901431
10.1002/aenm.201601392
10.1002/batt.202000042
10.3390/polym15193907
10.1021/acs.nanolett.8b05019
10.3390/membranes9110139
10.1021/acs.jpcb.9b08961
10.1021/acsami.9b07270
10.1016/j.est.2021.103842
10.1038/s41467-023-43467-w
10.1149/1.3567954
10.1016/j.est.2023.109209
10.1038/s41467-020-17493-x
10.3724/sp.j.1095.2010.90627
10.1002/aenm.201703491
10.3390/app12020885
10.1016/j.ceja.2020.100037
10.1149/1945-7111/ac9a09
10.1021/acsaem.8b00457
10.1016/j.elecom.2019.04.013
10.1021/acs.chemmater.6b03227
10.1002/advs.202104277
10.2109/jcersj2.119.692
10.1149/1.2746570
10.1016/j.jpowsour.2010.11.043
10.1149/1945-7111/abdfa7
10.1021/acs.jpcc.4c00927
10.31613/ceramist.2018.21.4.04
10.1016/j.jcou.2024.102703
10.1149/2.016204jes
10.5185/amlett.2019.2256
10.1002/adma.202209074
10.1016/j.mineng.2024.108587
10.1002/aenm.202201652
10.1021/acsomega.9b04447
10.1021/acs.jpcc.9b07308
10.1016/j.ensm.2020.08.026
10.1002/aenm.202102086
10.1021/acsami.0c18586
10.1016/j.matdes.2023.111690
10.1149/2.009309jes
10.34133/energymatadv.0113
10.1021/acsomega.2c01926
10.15541/jim20180512
10.1002/aenm.202200147
10.1002/advs.202101646
10.1149/2.0311807jes
10.1038/s41467-023-39197-8
10.1021/acsomega.3c00261
10.1039/c8ra01556b
10.1002/advs.202207627
10.1002/adfm.201910749
10.1016/j.apenergy.2024.123708
10.1088/1757-899x/209/1/012034
10.1038/srep14458
10.3390/batteries9050269
10.3390/nano12213897
10.1021/acsaem.9b01632
10.1021/acs.jpclett.3c03279
10.1002/advs.202205069
10.1021/acsenergylett.0c01153
10.1002/anie.202106237
10.1002/admi.201701328
10.1016/j.electacta.2016.05.038
10.1016/j.jpowsour.2022.231177
10.1021/acs.jpcc.9b03873
10.3390/batteries9020082
10.1002/adfm.201910813
10.1021/acs.langmuir.3c03060
10.1021/acs.jpcc.8b03909
10.1016/j.electacta.2021.139316
10.48550/arxiv.2202.06763
10.1149/1945-7111/abcb40
10.1021/acs.chemmater.6b05369
10.1002/er.7676
10.1149/1945-7111/ad48c0
10.1107/s1600577517003046
10.1002/batt.202100373
10.1149/ma2016-03/2/1063
10.1021/cm5045122
10.1002/admi.202000425
10.1016/j.electacta.2021.137841
10.1002/aenm.202103033
10.1002/anie.201905794
10.1149/2.f07192if
10.1016/j.mtener.2021.100913
10.1149/ma2013-02/14/1182
10.1039/c9ra02308a
10.1021/acs.jpcc.0c09708
10.1007/s41918-024-00211-2
10.1039/c7ta02291c
10.1016/j.elecom.2021.107013
10.1016/s1452-3981(23)17358-5
10.1016/j.ifacol.2021.11.225
10.1002/advs.201800763
10.1039/c4dt02162b
10.1149/ma2019-02/7/644
10.1021/acsomega.7b01294
10.3390/batteries9090466
10.1016/j.xcrp.2021.100668
10.1149/2.075311jes
10.1149/06422.0107ecst
10.1039/d1sc04023e
10.1021/acs.jpcc.8b07557
10.1002/adfm.202104300
10.1016/j.nexus.2021.100013
10.1038/s41598-021-86938-0
10.1002/admi.201600438
10.1021/acsenergylett.9b02211
10.1021/acsami.0c08605
10.31635/ccschem.020.202000341
10.1038/s41467-023-39673-1
10.1021/acsami.1c12465
10.1002/ange.201608924
10.1088/2053-1583/aba5ca
10.1002/adma.201970148
10.1038/s41598-022-05141-x
10.1021/acsami.1c07424
10.1016/j.jpowsour.2020.228567
10.1021/jp5060342
10.1039/c4cp01133c
10.1039/d1sc04265c
10.5796/electrochemistry.82.1052
10.1149/2.0072007jes
10.1016/j.electacta.2022.140793
10.1039/d4cs00214h
10.1002/aenm.202000901
10.1016/j.elecom.2020.106764
10.1002/cey2.248
10.1039/d4sc05464d
10.1016/j.mtadv.2023.100389
10.1515/zna-2007-10-1113
10.1016/j.est.2019.02.012
10.1016/j.est.2023.107581
10.1002/adfm.201907343
10.1021/acs.jpclett.6b02590
10.1016/j.est.2022.105747
10.3389/fenrg.2015.00005
10.1002/aenm.202204182
10.1016/j.apm.2022.05.009
10.3390/ma12010090
10.1002/celc.202201148
10.1002/er.7531
10.1021/acs.chemmater.8b02368
10.1007/s00339-016-9807-2
10.1038/srep10381
10.1109/tdmr.2012.2223759
10.1021/jacsau.4c00196
10.1016/j.electacta.2023.142349
10.1002/er.7700
10.1149/2.0471814jes
10.1021/acs.langmuir.4c00113
10.1038/s41524-020-00432-1
10.1149/1945-7111/acf161
10.1021/jacs.5b10333
10.1002/aenm.202101370
10.1002/aenm.201570018
10.3390/ma14195718
10.3390/app122110926
10.1021/acsnano.8b05038
10.1021/acsami.7b03435
10.1002/advs.201902538
10.1002/aenm.202102618
10.1002/aenm.201600053
10.1149/2.0111511jes
10.1021/acs.analchem.0c02086
10.3390/molecules27113596
10.17146/aij.2010.29
10.1002/eem2.12122
10.1002/advs.202104506
10.1021/acsenergylett.2c01722
10.1002/aenm.201903448
10.3390/inorganics10010005
10.1016/j.jsamd.2022.100455
10.1039/d1ta04218a
10.1016/j.elecom.2021.106979
10.3389/fchem.2020.00468
10.3390/batteries8100137
10.1021/acsami.0c09384
10.1002/adma.202205194
10.3390/batteries6040061
10.1021/acsaem.8b02188
10.3390/en15238791
10.1002/advs.202304938
10.1007/s41918-024-00212-1
10.1038/s41467-022-29103-z
10.1039/d0ta05343k
10.1021/acsaem.1c03924
10.1021/acs.jpclett.6b00091
10.33961/jecst.2019.00661
10.1021/acsnano.8b08012
10.1002/er.4203
10.1149/1945-7111/acfb3f
10.1016/j.elecom.2020.106860
10.1002/smtd.202200827
10.1016/j.fmre.2021.06.011
10.3390/batteries7040075
10.1016/j.jpowsour.2023.233710
10.1038/s41467-023-37564-z
10.1002/admi.202100669
10.1186/s11671-020-03355-4
10.1002/elt2.33
10.1016/j.jallcom.2023.170420
10.1149/2.0271507jes
10.1002/eem2.12261
10.7209/tanso.2002.136
10.1149/1945-7111/ac5ba9
10.1021/acsanm.9b00289
10.1021/acsaem.0c01070
10.1016/j.adapen.2021.100070
10.5796/electrochemistry.85.559
10.1149/1.3695095
10.3390/nano11030614
10.1016/j.gee.2018.08.002
10.1016/j.est.2023.106616
10.3390/batteries11020045
10.2172/940537
10.1002/aenm.202002387
10.1038/s42004-021-00622-y
10.1038/s41467-020-15643-9
10.1002/anie.202314155
10.1002/aenm.201000052
10.1016/j.est.2023.110104
10.1021/jacs.9b12685
10.1002/batt.202300499
10.1021/acsami.0c06038
10.20485/jsaeijae.8.3_143
10.1016/j.elecom.2020.106807
10.1088/2752-5724/acac68
10.1021/acsaem.0c02525
10.1002/anie.202207184
10.1155/2019/8636540
10.2320/matertrans.m2015014
10.1002/cssc.201901739
10.1002/smll.202305464
10.1021/jacs.4c04594
10.1149/1945-7111/ab9e81
10.1016/j.joule.2023.12.012
10.1016/j.ensm.2021.10.014
10.1021/acsnano.0c03756
10.1039/c8ra08436j
10.1149/1945-7111/abb6cb
10.1126/sciadv.abj7698
10.1038/s41467-023-36401-7
10.1021/acs.jpclett.9b00500
10.1021/acsami.8b00981
10.1002/cssc.202401128
10.1016/j.mtsust.2022.100299
10.1039/d1ta02563e
10.1021/jacs.0c12538
10.1115/1.4038518
10.3390/polym15040803
10.1039/c5cc04767f
10.1021/acsomega.0c03453
10.1002/er.5804
10.1149/2.0241802jes
10.1038/s41467-020-15544-x
10.1002/admi.202102387
10.1002/adsu.202300161
10.1002/aenm.201902709
10.1002/sstr.202200071
10.3390/electrochem2030026
10.1149/osf.io/b3yjm
10.1002/slct.202200911
10.1038/srep07127
10.1088/1757-899x/158/1/012099
10.1088/0957-4484/24/6/065401
10.1021/acs.chemmater.6b04590
10.3390/nano12122082
10.33263/briac92.866873
10.1039/d4ta07630c
10.1021/acs.chemmater.8b00649
10.1038/s41598-018-28869-x
10.1038/s41467-023-39686-w
10.1149/2.0121701jes
10.1149/1945-7111/acd964
10.1149/ma2016-02/3/284
10.1038/s41598-024-69330-6
10.1038/ncomms7950
10.1149/ma2006-02/5/267
10.1016/j.esci.2023.100135
10.1021/acsmacrolett.0c00788
10.1021/acsaem.9b02268
10.48550/arxiv.2001.09890
10.1021/acs.jpcc.9b02611
10.1002/advs.202104699
10.3390/nano12162875
10.1002/advs.202201297
10.1038/srep01917
10.1021/acs.chemmater.8b01713
10.1039/d2ee01489k
10.48550/arxiv.2207.13073
10.1002/adma.202001358
10.1002/aenm.202200401
10.1002/adfm.202000831
10.1016/j.egyr.2023.03.002
10.1039/d3ra00631j
10.1016/j.apsusc.2022.155822
10.1063/1.5091969
10.4191/kcers.2017.54.4.02
10.1021/acs.jpcc.3c08176
10.5185/aml.2022.4140.1002
10.3390/polym12061324
10.1021/acs.jpcc.1c00867
10.1002/er.4638
10.1016/j.est.2024.112940
10.1021/acsami.1c07029
10.1016/j.mtener.2021.100844
10.1002/celc.201800643
10.1149/2.0331701jes
10.1149/1945-7111/ac4298
10.1002/adfm.202213675
10.3390/nano12183093
10.1021/acsenergylett.3c00235
10.1007/s10800-022-01737-3
10.1021/acs.chemmater.4c00004
10.1038/s41598-020-67123-1
10.1021/acs.jpcc.2c04024
10.1002/idm2.12077
10.1039/c9ta03824h
10.20885/eksakta.vol1.iss2.art2
10.1016/j.xcrp.2021.100521
10.3390/nano5041756
10.1021/acsaem.9b00765
10.1063/5.0003333
10.1016/j.matt.2020.05.003
10.5772/25968
10.3390/ijms23137328
10.3390/cryst15020114
10.1016/j.elecom.2021.107008
10.1038/ncomms12693
10.1039/c9ra03397a
10.1038/s41467-024-44858-3
10.1016/j.esci.2022.100090
10.1021/acs.jpcc.2c08588
10.1038/srep08869
10.3390/en13194998
10.1021/acsaem.4c01862
10.1093/jmicro/dfw043
10.1039/c8ra01729h
10.1016/j.jpowsour.2014.10.155
10.1039/d3cc03799a
10.1038/s43246-024-00599-w
10.1021/acsami.9b11780
10.1039/d1ra01250a
10.1002/bte2.20230064
10.1038/s41467-024-52767-8
10.1021/acs.jpcb.2c06415
10.3390/molecules25081791
10.1038/s41529-018-0033-6
10.1002/anie.202103909
10.48550/arxiv.2104.10653
10.1149/ma2010-01/3/167
10.1016/j.taml.2019.02.008
10.3390/membranes12030330
10.1149/1945-7111/acfc36
10.1002/smll.202101693
10.1002/advs.202304235
10.1126/sciadv.adl3925
10.1039/c9cp03679b
10.3390/polym14153101
10.1002/adma.201907516
10.1021/acsami.0c09792
10.1016/j.esci.2022.03.004
10.1038/s41598-020-79919-2
10.26599/nre.2022.9120031
10.1002/cssc.202202189
10.1186/1556-276x-9-417
10.1002/aenm.202302309
10.1021/acsaem.1c02400
10.1002/adfm.202305934
10.1002/anie.202202894
10.1002/aenm.202204094
10.1109/ias.2014.6978368
10.3390/batteries10050150
10.1021/acsami.0c03363
10.1038/s41467-022-33691-1
10.1149/ma2013-02/14/1183
10.4191/kcers.2019.56.1.07
10.1149/05814.0041ecst
10.1002/batt.202000098
10.1246/cl.180649
10.1021/acsmaterialslett.3c00538
10.1021/acscentsci.2c00791
10.1149/1945-7111/abbbbe
10.3390/electrochem2030030
10.1002/advs.202100899
10.31274/etd-180810-382
10.1002/aenm.202200398
10.1002/eom2.12115
10.1002/smtd.201800248
10.1073/pnas.2012071118
10.1002/celc.202400051
10.1002/aenm.202403588
10.1016/j.ceramint.2015.07.084
10.1039/c7ra09335g
10.1038/s41467-023-39192-z
10.1149/1945-7111/ab8f57
10.1002/slct.201700938
10.1016/j.xcrp.2020.100188
10.21203/rs.3.rs-531818/v1
10.33961/jecst.2014.5.4.95
10.1038/s41467-021-26190-2
10.1021/acsaem.9b01387
10.1149/2.0461507jes
10.3390/en13112816
10.1038/s41467-025-56832-8
10.1246/bcsj.20190314
10.1016/j.elecom.2023.107455
10.1021/acs.jpcc.8b00944
10.1038/s41467-023-39523-0
10.1002/anie.202219310
10.3390/batteries5020039
10.1007/s40820-023-01120-7
10.1039/d0ra05483f
10.3390/en15124182
10.1002/ange.201710841
10.1002/adfm.201805996
10.1039/c8ra07953f
10.1021/acsami.2c03828
10.3389/fenrg.2022.882508
10.1149/2.06011701jes
10.1039/c9sc05768d
10.1016/j.jnoncrysol.2022.121768
